signal_type,wavelet,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,wavelet_psnr,signal_length,decomposition_levels,original_level,padded,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,dynamic_cutoff,dominant_frequency,amplitude_max,num_fft_peaks,positive_frequencies,positive_amplitudes,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,max_autocorrelation,upper_envelope,lower_envelope,spectral_magnitude,spectral_centroid,spectral_bandwidth,frequency_max,wavelet_type,htid,max_autocorrelation_diff,frequency_max_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_num_peaks_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,spectral_centroid_diff,lower_envelope_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,spectral_bandwidth_diff,spectral_magnitude_diff,avg_prominence_diff,num_fft_peaks_diff,amplitude_max_diff,prominence_min_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,prominence_max_diff,upper_envelope_diff,dominant_frequency_diff,dynamic_cutoff_diff,emd_value_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,spectral_centroid_diff_normalized,dynamic_cutoff_diff_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,relative_num_peaks_diff_normalized,dominant_frequency_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank
raw,bior2.8,1496685.0290240708,0.68561872909699,134.71381202165202,13.437884010921724,598,1,False,False,126.93439214220118,,9.093333997602535,74399.59169467476,1.0,3.3040923057633336e-06,0.9340326934005144,420.6428006982793,,,,[],[],15,877.4875063259564,397.0584978361083,1212.2513238430597,"[18, 54, 111, 141, 185, 224, 257, 291, 320, 354, 394, 434, 487, 529, 588]","[950.3641593179725, 1153.8806171719878, 803.7470528869687, 695.8039917559004, 871.4891254857787, 1212.2513238430597, 1002.28691876475, 868.9460615224829, 633.1656556998141, 915.6421262222149, 397.0584978361083, 732.8353862258343, 1164.0798038498447, 1032.235722137261, 728.5261521693686]","[0, 0, 99, 131, 150, 0, 250, 289, 315, 349, 385, 409, 349, 498, 569]","[49, 221, 150, 150, 200, 349, 349, 349, 331, 409, 402, 448, 498, 569, 597]",137930726.7893778,1086.7885096686778,-1086.7885096686778,0.0,,,,SWT,txu.059172014718829,69704893.78937781,,0.0,-51.5,71.0,0.0,-56.0,,331.78850966867776,517.6154133027005,17786.687405110657,517.6154133027006,,0.0,517.6154133027005,,,394.0584978361083,0.0,-56.0,457.2513238430597,331.78850966867776,,123.6428006982793,0.2747029160056057,0.8598715552753255,0.31818932542299844,0.05746783371573229,0.8043478260869567,0.9424175104726586,0.2237045300501913,0.4956445870038743,0.36039653915472936,0.36039653915472936,0.36039653915472963,,0.6306617314801577,0.7795712853725794,0.25999535572122046,,,,,0.6000000000000001,,0.16398258471622978,0.3767123287671233,0.359375,0.27530849548641023,0.27530849548641023,0.3308823529411765,1.8800643416450242,0.6440869332154037,39,1.574350334180165,0.9260884318706852,11,0,0.4020451310313836,0.6667429806957761,31,0,0.4972430710042099,0.8701753742573672,6,15.777093099385155,0.8511594990624042,21.75,12.679299249195568,0.8229854099085605,11,bior,41.53333333333333,44.0,31.240693852425117,15,0.6384573894282631,0.8222350820376183,0.3064093027889303,2,8.75
raw,rbio5.5,1540420.086998648,0.6839464882943144,136.74669129727926,8.907247481006236,598,1,False,False,129.93586166929109,,9.12244931376573,73932.14991796724,1.0,3.628995935586698e-06,0.41188854631927563,415.39927846033606,,,,[],[],17,882.5125878436512,235.0294143098705,1505.0297144510973,"[4, 36, 79, 110, 156, 186, 225, 258, 291, 329, 363, 395, 433, 494, 530, 561, 595]","[292.18415728219395, 1146.0760478453515, 407.1192831433856, 901.9811516358712, 922.032585460074, 808.3726444572394, 1320.172954219076, 1053.8957915314652, 1042.6213328658769, 696.9873289074451, 1029.7564891134152, 605.1718036139704, 875.256566293598, 1505.0297144510973, 1127.2227243611633, 1033.8040038509764, 235.0294143098705]","[1, 1, 76, 98, 149, 181, 50, 250, 262, 314, 350, 375, 401, 50, 497, 550, 588]","[5, 50, 80, 149, 181, 201, 401, 401, 401, 331, 401, 401, 448, 550, 550, 585, 597]",141131564.3154024,1285.562551408933,-1285.562551408933,0.0,,,,SWT,txu.059172014718829,72905731.31540239,,0.0,-68.5,69.0,0.0,-68.5,,530.5625514089329,522.6404948203954,15946.286006657929,522.6404948203952,,0.0,522.6404948203954,,,232.0294143098705,0.0,-77.5,750.0297144510973,530.5625514089329,,118.39927846033606,0.4108649604682367,0.3326103509471417,0.36892959206240794,0.07116320566583086,0.7826086956521741,0.4866408321308685,0.18753768901851642,0.2787034062746729,0.3732213321786038,0.3732213321786038,0.37322133217860354,,0.4874199596799708,0.4860092937300957,0.7867112250617141,,,,,0.2,,0.3554127888215645,0.14383561643835618,0.0234375,0.8056775417123389,0.8056775417123389,0.1470588235294118,1.9256969475244712,0.6597201030620289,36,1.125586984293499,0.6621099907608816,38,0,0.4028291209640198,0.6680431327040355,30,0,0.37719361799216816,0.6600888314862942,34,3.415650255319866,0.9677768843837748,34.5,34.235242161048134,0.8211525931352837,12,rbio,28.466666666666665,28.0,24.993904018684997,15,0.4375943905070118,0.6578235687825006,0.4963368560103415,1,9.25
raw,sym7,1853169.2870289409,0.6521739130434783,139.61282289161664,10.28519890160251,598,1,False,False,128.80738465039565,,9.228995570461,71508.30122024073,1.0,3.008227583123077e-06,0.5806052958833348,414.34610929144264,,,,[],[],14,980.701345804272,42.91333697461505,1433.9244177913033,"[9, 54, 111, 141, 185, 224, 257, 314, 356, 408, 452, 493, 522, 568]","[1052.0321252424794, 1422.3773614673894, 1097.778248748061, 42.91333697461505, 1105.1098434028656, 1055.3285292400828, 877.8794571025885, 900.134163943173, 1041.5925319732592, 981.7804883327192, 505.87772021253875, 1255.0463141856524, 1433.9244177913033, 958.0443026430823]","[0, 49, 99, 140, 99, 204, 251, 299, 299, 400, 448, 99, 498, 549]","[49, 498, 150, 150, 299, 299, 299, 349, 400, 419, 471, 498, 549, 587]",135934112.8661084,1184.6766740762855,-1184.6766740762855,0.0,,,,SWT,txu.059172014718829,67708279.86610839,,0.0,-56.5,72.0,0.0,-56.5,,429.6766740762855,620.8292527810163,17219.18115874019,621.9897177158362,,0.0,620.8292527810163,,,39.91333697461505,0.0,-65.5,678.9244177913033,429.6766740762855,,117.34610929144264,0.3596714578739006,0.4929719956590991,0.5546114319519976,0.16909874799437744,0.36956521739130443,0.6339127303734937,4.049893914263694e-11,0.021478667683690944,0.6238143810041925,0.6238143810041925,0.6267760687993301,,0.458649638717854,0.6890484982816069,0.6587909640509996,,,,,0.8,,0.044572521648853926,0.3082191780821918,0.2109375,0.5364937686696729,0.5364937686696729,0.3235294117647059,2.145514918526109,0.7350270378684173,10,1.1669309038529359,0.6864299434429034,34,0,0.461615624884069,0.7655334038777907,9,0,0.36854736875495314,0.6449578953211679,39,15.726834816113932,0.8516336338102459,23.0,15.028333962976955,0.8173262508673871,13,sym,65.05263157894737,83.0,37.9948442177949,19,1.0,1.0,0.0,5,11.0
raw,rbio3.3,3577516.428518127,0.657190635451505,188.1144719426863,6.597720489404813,598,1,False,False,132.96155016770433,,9.451230489098453,78269.35161183277,1.0,2.3493427503341485e-06,-0.10849623006182459,410.817991325928,,,,[],[],16,948.0617032834557,154.9889676013264,1395.6078151931242,"[16, 57, 104, 154, 186, 223, 258, 289, 332, 376, 405, 435, 485, 519, 561, 594]","[993.5292217409235, 1280.9018370325189, 900.4341945803321, 860.7699235731491, 518.773309434893, 1157.2686357594334, 1090.6680158064255, 1117.5822676653383, 887.4411074760292, 1052.815705926033, 870.7136126835849, 571.2980850249064, 1395.6078151931242, 1290.2930989701526, 1025.90145406712, 154.9889676013264]","[15, 37, 96, 147, 185, 208, 248, 287, 330, 347, 400, 434, 37, 495, 553, 593]","[37, 287, 198, 198, 198, 287, 287, 347, 347, 400, 452, 452, 553, 553, 588, 596]",144537882.2685547,1220.179042198124,-1220.179042198124,0.0,,,,SWT,txu.059172014718829,76312049.26855469,,0.0,-78.0,70.0,0.0,-78.0,,465.1790421981241,588.1896102602,15780.012747464709,588.1896102602,,0.0,588.1896102602,,,151.9889676013264,0.0,-78.0,640.6078151931242,465.1790421981241,,113.817991325928,0.548125701626071,0.06383487646807823,0.9419078969825418,0.7090677469496596,0.4347826086956523,0.03239989854110423,0.5231150635724707,0.17153703442864268,0.5405129145048503,0.5405129145048503,0.5405129145048503,,0.36226902935504923,0.45948708549515,0.5898584085923794,,,,,0.4,,0.5591320140924205,0.013698630136986314,0.015625,0.631221213735897,0.631221213735897,0.00735294117647059,1.9401874388938092,0.6646843672843346,35,1.42434548665846,0.8378502862696823,24,0,0.39021009387596034,0.6471160101379951,40,0,0.4647476846907969,0.8133084482088945,16,10.812801055539063,0.897992442872273,28.75,25.358490566037737,0.8133830138889666,14,rbio,28.466666666666665,28.0,24.993904018684997,15,0.4375943905070118,0.6578235687825006,0.4963368560103415,1,10.75
raw,sym11,1850578.3456072584,0.6421404682274248,132.00641289707622,10.714454221902317,598,1,False,False,128.88087222047275,,9.22779211437144,71508.30122006524,1.0,3.053169646165713e-06,0.6436897848278437,414.39870333531667,,,,[],[],14,991.0920345222536,26.871344262787716,1436.9062353404784,"[9, 54, 111, 141, 185, 224, 257, 314, 356, 408, 452, 493, 522, 568]","[1061.6698266795347, 1436.9062353404784, 1113.1217950845082, 26.871344262787716, 1016.9560060292074, 1181.0801298924875, 905.9937477567113, 917.3864904647344, 1049.5011201405227, 984.7478518383513, 539.2474073594906, 1315.8975433057658, 1400.9553445436622, 924.9536406133079]","[0, 49, 99, 140, 150, 99, 251, 299, 299, 399, 448, 99, 498, 549]","[49, 498, 150, 150, 204, 299, 299, 349, 399, 419, 471, 498, 549, 584]",136043349.12563565,1159.3371205110554,-1159.3371205110554,0.0,,,,SWT,txu.059172014718829,67817516.12563565,,0.0,-52.0,72.0,0.0,-56.5,,404.33712051105545,631.2199414989977,17073.71151668845,633.1798412865664,,0.0,631.2199414989977,,,23.871344262787716,0.0,-61.0,681.9062353404784,404.33712051105545,,117.39870333531667,0.36300523077879865,0.5429273773479891,0.5525141274772365,0.16828741017720833,0.23913043478260876,0.688978824644094,2.6921605055312535e-11,0.0,0.650333041788973,0.650333041788973,0.6553350122116607,,0.46008639509816207,0.6658446700949241,0.6641553306607304,,,,,0.8,,0.051105536613527666,0.3698630136986301,0.28125,0.4688827529730484,0.4688827529730484,0.3235294117647059,2.1447665798825777,0.7347706662479137,11,1.1663024682511054,0.6860602754418267,35,0,0.4649714971190276,0.7710987100687412,8,0,0.3649776293192653,0.6387108513087142,40,16.34013463836819,0.8458477864304887,23.5,14.843373493975903,0.8120748366114707,15,sym,65.05263157894737,83.0,37.9948442177949,19,1.0,1.0,0.0,5,12.5
raw,bior3.1,1313166.1696320977,0.6505016722408027,115.45026108081268,7.885792594230374,598,1,False,False,139.23469380114796,,8.910753506347318,83742.60786722181,1.0,2.223148059101062e-06,0.33925202207202293,416.5742824665247,,,,[],[],14,1036.0629573199749,522.1983579062653,1470.4285514774258,"[17, 55, 105, 156, 186, 223, 256, 312, 363, 395, 433, 486, 530, 587]","[1151.5233931622927, 1164.7816453095404, 981.8177656775213, 594.853579673183, 959.3671253748485, 1245.5685950601035, 1072.6809870599923, 1145.8665389128, 1060.8369484751179, 522.1983579062653, 859.8418459228417, 1470.4285514774258, 1175.9185771132281, 1099.197491354488]","[1, 50, 100, 151, 181, 50, 249, 288, 314, 384, 401, 401, 496, 550]","[50, 181, 181, 158, 199, 401, 401, 401, 401, 401, 448, 550, 550, 597]",151083896.75,1245.9221484506968,-1245.9221484506968,0.0,,,,SWT,txu.059172014718829,82858063.75,,0.0,-74.5,72.0,0.0,-65.5,,490.9221484506968,676.1908642967192,16444.11859752035,676.1908642967193,,0.0,676.1908642967192,,,519.1983579062653,0.0,-74.5,715.4285514774258,490.9221484506968,,119.57428246652472,0.8327076554417342,0.21373664960028133,0.0,0.0,0.34782608695652184,0.42323682016833497,0.9465910958359146,0.663194686091553,0.7651058618800555,0.7651058618800555,0.7651058618800557,,0.5195185468664343,0.565418452515227,0.724462841231131,,,,,0.8,,0.950624827479891,0.06164383561643836,0.0703125,0.6999089890134709,0.6999089890134709,0.1911764705882353,2.9189605388505364,1.0,1,1.0651158875769977,0.6265387573982338,43,0,0.5886776945754301,0.9762504018975464,2,0,0.3948711868575411,0.6910245770006967,32,21.268129521265696,0.7993572686673047,19.5,2.5731650303880316,0.8076975022581807,16,bior,41.53333333333333,44.0,31.240693852425117,15,0.6384573894282631,0.8222350820376183,0.3064093027889303,2,12.5
raw,bior2.6,1496685.0290240708,0.68561872909699,134.71381202165202,13.486833082146044,598,1,False,False,126.87724331517416,,9.097047544194814,74201.2418689282,1.0,3.2380580001040157e-06,0.9380081045133262,419.927515405433,,,,[],[],15,873.3530176440375,403.4057997348574,1206.600382290651,"[18, 54, 106, 141, 185, 224, 257, 291, 320, 354, 394, 434, 487, 529, 588]","[948.1542348349, 1127.2980805669933, 794.7438278798553, 696.675575096114, 866.324578795673, 1206.600382290651, 1000.0271463610068, 858.5187828439811, 630.3635983408951, 905.3991337958898, 403.4057997348574, 732.8595549146444, 1158.7173760201067, 1028.861082645407, 742.3461105395866]","[0, 0, 99, 131, 150, 0, 250, 289, 315, 349, 385, 409, 349, 498, 547]","[49, 221, 150, 150, 200, 349, 349, 349, 331, 409, 402, 448, 498, 547, 597]",138003438.7631111,1086.096680951489,-1086.096680951489,0.0,,,,SWT,txu.059172014718829,69777605.76311111,,0.0,-51.5,71.0,0.0,-56.0,,331.0966809514889,513.4809246207817,17848.704735339437,513.4809246207816,,0.0,513.4809246207817,,,400.4057997348574,0.0,-60.5,451.60038229065094,331.0966809514889,,122.92751540543298,0.27211035224428537,0.8655680939568255,0.3246610512738849,0.05746783371573229,0.8043478260869567,0.9458876243907574,0.20835783453879578,0.5041430067837798,0.3498446781712912,0.3498446781712912,0.34984467817129095,,0.6111216727104039,0.7894636550445523,0.2498291662487397,,,,,0.6000000000000001,,0.16833121780350685,0.3767123287671233,0.2890625,0.27346255758790616,0.27346255758790616,0.3308823529411765,1.8576149447930073,0.6363960458076358,43,1.5754757185487938,0.9267504226757609,10,0,0.3940003607134979,0.6534017069760819,39,0,0.4969143737438912,0.8696001540518095,7,18.874586088176873,0.821937867092671,24.75,13.710181319162604,0.7942236505274676,17,bior,41.53333333333333,44.0,31.240693852425117,15,0.6384573894282631,0.8222350820376183,0.3064093027889303,2,13.25
raw,db3,1859721.460151545,0.657190635451505,142.9997896071161,9.464049002407974,598,1,False,False,128.57058685732576,,9.23548561340614,71508.30122006465,1.0,2.851260761192842e-06,0.43741377113326996,422.58110102818534,,,,[],[],15,935.014711478041,346.3875852125742,1376.2150272865533,"[24, 54, 111, 141, 185, 224, 257, 293, 323, 356, 408, 444, 480, 522, 568]","[1037.7617419330536, 1260.497661701243, 1027.8421139211632, 436.6207188336796, 1089.5603472238163, 741.7561105215225, 784.7134106305245, 1012.7939040315861, 669.4639644880203, 1018.5473282548454, 920.6608832113019, 346.3875852125742, 1172.6236069939123, 1376.2150272865533, 1129.7762679268192]","[0, 49, 99, 131, 99, 223, 223, 223, 316, 223, 403, 436, 223, 223, 549]","[49, 223, 150, 150, 223, 251, 263, 299, 349, 403, 451, 451, 498, 549, 587]",135483918.57353726,1198.2501271253705,-1198.2501271253705,0.0,,,,SWT,txu.059172014718829,67258085.57353726,,0.0,-65.0,71.0,0.0,-69.5,,443.25012712537045,575.1426184547852,16923.779327829383,575.1426184547854,,0.0,575.1426184547852,,,343.3875852125742,0.0,-69.5,621.2150272865533,443.25012712537045,,125.58110102818534,0.3489290960615868,0.3974091576506937,0.5659218538513112,0.17115052183786164,0.4347826086956523,0.5089216567741824,2.6875442794960907e-11,0.4278011642433202,0.5072149532878176,0.5072149532878176,0.5072149532878182,,0.6836119357393341,0.6419290221228084,0.5549702834137007,,,,,0.6000000000000001,,0.01764807309023443,0.19178082191780824,0.1484375,0.5727104662052732,0.5727104662052732,0.13235294117647062,2.063490071324255,0.7069263334874822,18,1.089142117452163,0.6406718337953899,41,0,0.43325696671269126,0.7185040163331344,19,0,0.3467306992711663,0.6067787237245409,44,13.916417163432069,0.8687130456279993,30.5,25.75582875868835,0.7904885982856977,18,db,58.13157894736842,60.5,26.002256713529725,38,0.8936084142394821,0.6843627668132815,0.16916527998837808,3,14.25
raw,sym3,1859721.460159747,0.657190635451505,142.99978960771935,9.464049002410631,598,1,False,False,128.57058685659698,,9.2354856134057,71508.30122037629,1.0,2.851260761170614e-06,0.43741377113297997,422.58110102767455,,,,[],[],15,935.0147114798783,346.38758521477706,1376.215027290063,"[24, 54, 111, 141, 185, 224, 257, 293, 323, 356, 408, 444, 480, 522, 568]","[1037.7617419349317, 1260.4976617047844, 1027.8421139222623, 436.62071883526323, 1089.5603472264238, 741.7561105225442, 784.7134106325321, 1012.7939040330415, 669.4639644890326, 1018.5473282556002, 920.6608832127304, 346.38758521477706, 1172.623606995312, 1376.215027290063, 1129.7762679288753]","[0, 49, 99, 131, 99, 223, 223, 223, 316, 223, 403, 436, 223, 223, 549]","[49, 223, 150, 150, 223, 251, 263, 299, 349, 403, 451, 451, 498, 549, 587]",135483918.57323495,1198.250127126319,-1198.250127126319,0.0,,,,SWT,txu.059172014718829,67258085.57323495,,0.0,-65.0,71.0,0.0,-69.5,,443.25012712631906,575.1426184566226,16923.779327801825,575.1426184566226,,0.0,575.1426184566226,,,343.38758521477706,0.0,-69.5,621.2150272900631,443.25012712631906,,125.58110102767455,0.3489290960285252,0.39740915765100293,0.5659218538505435,0.17115052184043003,0.4347826086956523,0.5089216567739292,5.098790542155842e-11,0.4278011642462696,0.507214953292507,0.507214953292507,0.507214953292507,,0.6836119357253803,0.6419290221184127,0.5549702834200148,,,,,0.6000000000000001,,0.017648073072154116,0.19178082191780824,0.1484375,0.5727104662078043,0.5727104662078043,0.13235294117647062,2.063490071315315,0.7069263334844194,19,1.089142117452874,0.6406718337958082,40,0,0.4332569667121172,0.7185040163321824,20,0,0.34673069927015304,0.6067787237227678,45,13.4412301024373,0.8731959424298368,31.0,26.692682926829267,0.7903715561205787,19,sym,65.05263157894737,83.0,37.9948442177949,19,1.0,1.0,0.0,5,15.5
raw,db11,1832634.6803819742,0.6923076923076923,146.28818143241014,7.382733918127707,598,1,False,False,134.52540440465873,,9.234056266184444,71508.30122006465,1.0,3.1216072291430945e-06,-0.043976652038253426,419.0209296063041,,,,[],[],15,920.9186093124157,347.22603339663084,1385.661297669827,"[16, 48, 97, 147, 179, 214, 243, 277, 315, 369, 402, 440, 493, 523, 580]","[829.5724494742753, 1385.661297669827, 763.3236888674336, 868.5681925173216, 1154.2882956653075, 1056.2551562744302, 347.22603339663084, 1102.0630201678152, 875.3665762876675, 859.8811493895471, 1211.7463043255775, 579.2043561294358, 585.3815541233434, 1328.4020221422272, 866.8390432553967]","[8, 8, 93, 107, 56, 201, 241, 257, 306, 357, 357, 427, 477, 505, 557]","[26, 505, 107, 156, 357, 357, 248, 357, 357, 397, 477, 455, 497, 592, 592]",135959444.82652944,1139.4366180005554,-1139.4366180005554,0.0,,,,SWT,txu.059172014718829,67733611.82652944,,0.0,-74.0,71.0,0.0,-65.0,,384.4366180005554,561.0465162891599,17135.220860313762,561.04651628916,,0.0,561.0465162891599,,,344.22603339663084,0.0,-78.5,630.661297669827,384.4366180005554,,122.0209296063041,0.6190701467464962,0.15519226590093801,0.5634308811020313,0.16266845868179322,0.8913043478260871,0.08871867396735054,2.6875442794960907e-11,0.42892376479793015,0.47123949854525216,0.47123949854525216,0.47123949854525243,,0.5863556947545159,0.6756560109439634,0.5719643672551288,,,,,0.6000000000000001,,0.046087532115446944,0.06849315068493152,0.0078125,0.4157842173518697,0.4157842173518697,0.1985294117647059,1.946474615026816,0.6668382765439241,33,1.033895282184549,0.6081736954026759,48,0,0.3877935259040086,0.6431084258935604,43,0,0.3543406820359389,0.6200961935628929,42,6.244997998398398,0.9410849245434113,41.5,40.73249183058884,0.7747877452905736,20,db,58.13157894736842,60.5,26.002256713529725,38,0.8936084142394821,0.6843627668132815,0.16916527998837808,3,15.75
raw,bior2.4,1496685.0290240708,0.68561872909699,134.71381202165202,13.523219843622343,598,1,False,False,126.87638133131736,,9.100772800169928,73990.71765844486,1.0,3.091081444428456e-06,0.9432230077814081,422.739369714995,,,,[],[],15,856.7939210681022,414.4198164925972,1199.916013499747,"[18, 54, 106, 157, 187, 224, 257, 291, 334, 364, 394, 434, 487, 529, 588]","[958.6158244198376, 1082.282171323291, 782.7009155127719, 477.9378928213698, 841.9653026109694, 1199.916013499747, 999.4954352071851, 840.6615744831566, 762.9792654437408, 918.7968738042703, 414.4198164925972, 735.3247611732733, 1170.8693927538186, 898.6001363666296, 767.3434401088766]","[0, 0, 99, 150, 150, 0, 250, 289, 315, 349, 385, 402, 349, 525, 547]","[48, 221, 150, 159, 200, 349, 349, 349, 349, 402, 402, 448, 497, 547, 597]",138385371.02124023,1088.2925789633769,-1088.2925789633769,0.0,,,,SWT,txu.059172014718829,70159538.02124023,,0.0,-65.0,71.0,0.0,-60.5,,333.29257896337685,496.92182804484645,18097.091183978468,496.92182804484656,,0.0,496.92182804484645,,,411.4198164925972,0.0,-60.5,444.9160134997469,333.29257896337685,,125.73936971499501,0.2720712482376728,0.869802670610882,0.33115318347048783,0.05746783371573229,0.8043478260869567,0.9504396840139218,0.19206918420142108,0.5188897037840647,0.3075832769381155,0.3075832769381155,0.30758327693811577,,0.6879354965235442,0.8290837187006548,0.23780381454371247,,,,,0.6000000000000001,,0.1911731676162095,0.19178082191780824,0.2890625,0.2793216542988152,0.2793216542988152,0.2647058823529412,1.858244129453479,0.6366115967382145,42,1.576556163151861,0.927385978324624,8,0,0.3779877317750652,0.6268467082380107,49,0,0.4967645186195821,0.8693379075842685,8,21.83842179889991,0.7939771528405669,26.75,13.595375722543352,0.7708093311372646,21,bior,41.53333333333333,44.0,31.240693852425117,15,0.6384573894282631,0.8222350820376183,0.3064093027889303,2,16.25
raw,coif2,1854093.5591971276,0.6588628762541806,145.97875773763738,8.888553262767687,598,1,False,False,130.0758690911716,,9.23396984240578,71508.30122006465,1.0,3.3339038894352513e-06,0.351433078703637,418.27678301015436,,,,[],[],14,1042.9652024167979,485.2457393296837,1466.693375114103,"[23, 55, 110, 157, 186, 225, 271, 313, 355, 396, 433, 494, 530, 567]","[1223.7335544088348, 1466.693375114103, 978.8666357301383, 697.2132751978769, 1053.2631245442258, 950.9092147583341, 1042.5359839685038, 835.9397096431678, 1219.2985371735629, 485.2457393296837, 927.850494052647, 1168.5786409304876, 1414.2111661523438, 1137.1733828312624]","[1, 1, 100, 151, 100, 222, 222, 300, 222, 375, 401, 222, 222, 550]","[51, 222, 151, 183, 203, 251, 285, 350, 401, 401, 449, 499, 550, 586]",137237098.13092664,1298.8350577005122,-1298.8350577005122,0.0,,,,SWT,txu.059172014718829,69011265.13092664,,0.0,-79.0,72.0,0.0,-65.5,,543.8350577005122,683.0931093935421,16347.487166164829,683.0931093935421,,0.0,683.0931093935421,,,482.2457393296837,0.0,-79.0,711.693375114103,543.8350577005122,,121.27678301015436,0.4172164148578722,0.330434776729844,0.5632802673993058,0.1693881782984095,0.45652173913043487,0.43386959573670025,2.6875442794960907e-11,0.613718724550727,0.7827214695980798,0.7827214695980798,0.7827214695980798,,0.5660272071321621,0.5500047957619556,0.7177431627013673,,,,,0.8,,0.1224992308811694,0.0,0.0,0.8410912528854056,0.8410912528854056,0.1911764705882353,2.561373933513627,0.8774952245576694,3,1.0459165473017298,0.6152450278245468,46,0,0.542251179012905,0.8992576690417405,3,0,0.33867299602563466,0.5926777430448605,47,25.11805459558257,0.7630372207963908,24.75,5.636324136432761,0.7647733273793275,22,coif,64.6470588235294,68.0,22.62449219449629,17,0.9937654673519892,0.5954621649402658,0.1257255233715278,4,17.5
raw,db20,1825535.1264673027,0.6872909698996655,146.8164543799142,7.668444686607509,598,1,False,False,132.08325032892714,,9.235036709226303,71508.30122006465,1.0,3.112987970795753e-06,0.05192968880631938,419.491072997218,,,,[],[],17,915.3623315036675,588.5416873710319,1545.7441030748842,"[3, 37, 68, 103, 142, 172, 207, 240, 272, 305, 343, 395, 429, 465, 509, 544, 575]","[931.9611797838757, 940.2489387184328, 1287.0269585643723, 622.921540397899, 693.9335475914623, 984.9704430920175, 588.5416873710319, 886.4690707240574, 1157.870199846338, 985.4831589256903, 899.7387234701893, 998.6639421517925, 796.5764931274728, 920.9986549563838, 1545.7441030748842, 600.0681103678385, 719.9428833986103]","[1, 16, 64, 100, 116, 167, 194, 208, 167, 303, 312, 312, 414, 462, 462, 539, 563]","[16, 40, 462, 116, 146, 208, 208, 264, 462, 462, 364, 462, 462, 468, 515, 563, 593]",136679670.53723025,1329.6317999647904,-1329.6317999647904,0.0,,,,SWT,txu.059172014718829,68453837.53723025,,0.0,-77.5,69.0,0.0,-68.5,,574.6317999647904,555.4902384804118,15387.840364437652,555.4902384804118,,0.0,555.4902384804118,,,585.5416873710319,0.0,-73.0,790.7441030748842,574.6317999647904,,122.491072997218,0.508281518428565,0.18844238492582502,0.5651395330393779,0.1604452758155964,0.8260869565217392,0.17243477747325456,2.6875442794960907e-11,0.7520219503972371,0.45705900960603413,0.45705900960603413,0.45705900960603413,,0.5991990029848765,0.3969317614634514,0.8599574593691988,,,,,0.2,,0.08916155686065266,0.020547945205479465,0.09375,0.9232631435335553,0.9232631435335553,0.1470588235294118,2.0997314007435435,0.7193421674588315,15,1.0277509845202992,0.6045594026589994,49,0,0.4554522725496802,0.7553122331948707,12,0,0.34583292089017625,0.6052076115578083,46,19.70617500514327,0.8140926886307238,30.5,20.817363195566845,0.76317841978706,23,db,58.13157894736842,60.5,26.002256713529725,38,0.8936084142394821,0.6843627668132815,0.16916527998837808,3,18.0
