wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,wavelet_type,htid,avg_prominence_diff,prominence_max_diff,upper_envelope_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,lower_envelope_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,max_autocorrelation_diff,prominence_threshold_diff,relative_num_peaks_diff,prominence_min_diff,distance_factor_diff,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,max_autocorrelation_diff_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank
sym8,1,symmetric,8.841072674090194e-22,272.013225783543,384984.92891034536,0.6744186046511628,33.273043379083994,71,smoothed,1.6734557401781476e-11,,3.5805443118723703,15996.111211149313,0.5341755765373958,1.720801700818811e-05,1.0,20,61.51333333333149,1.9999999999886455,544.6666666666724,"[6, 11, 14, 17, 20, 23, 25, 28, 31, 33, 36, 39, 41, 44, 47, 50, 53, 55, 57, 61]","[544.6666666666724, 33.73333333335081, 11.333333333329609, 10.466666666654845, 41.266666666664136, 10.0666666666503, 52.73333333330962, 1.9999999999886455, 41.13333333331069, 52.86666666665798, 66.39999999998943, 10.533333333308882, 5.733333333355041, 134.93333333331788, 16.86666666665363, 96.33333333330577, 34.60000000000089, 2.9333333333216363, 19.466666666673945, 42.200000000113654]","[4, 9, 13, 16, 19, 21, 21, 27, 27, 27, 27, 38, 38, 27, 46, 46, 51, 54, 56, 60]","[64, 27, 21, 21, 21, 24, 27, 29, 32, 35, 38, 40, 42, 64, 48, 64, 64, 56, 64, 64]",0.05,30,771405.1644443339,640.8666666666262,-640.8666666666262,DWT,mdp.39015056038089,62.020000000001815,285.26666666666085,4.0472514228895307e-11,0.0,-14.5,0.0,-14.5,62.020000000001815,128.60000000003652,78.46787878788327,4.0472514228895307e-11,0.0,-14.5,26936165.226666775,0.0,9.0,1.5999999999886683,0.0,0.26067433468212287,0.5153850049777304,0.484531325194841,0.6087551299589603,0.5693926322914635,,0.7476525821596244,0.3738262910798122,0.7476525821596244,100,1.1276218707957288,0.6391808848338802,237,0,0,0.7476525821596244,0.7476525821596244,107,0,0,0.48774768542102365,0.6714565438300869,160,63.28243568848047,0.9023419202338264,151.0,134.1597409017189,0.8346586144379009,11,sym,476.90849673202615,536.0,193.69103039706815,153,1.0,1.0,0.0,6,9.75
rbio6.8,1,periodic,4.2721414352725195e-22,275.17181916672075,405222.45936553355,0.6363636363636364,34.75960551898597,71,smoothed,9.735967900426233e-12,,3.6750283267018142,16920.354006634174,0.5414055984714224,1.7208017008189936e-05,0.9999999999999999,20,61.51333333332091,1.9999999999956017,544.6666666665707,"[6, 11, 14, 17, 20, 23, 25, 28, 31, 33, 36, 39, 41, 44, 47, 50, 53, 55, 57, 61]","[544.6666666665707, 33.73333333332374, 11.333333333325678, 10.466666666660476, 41.266666666657855, 10.066666666666869, 52.73333333331653, 1.9999999999956017, 41.133333333321524, 52.866666666650815, 66.39999999998076, 10.533333333330622, 5.733333333336162, 134.93333333330938, 16.866666666665928, 96.33333333330924, 34.599999999991184, 2.933333333333369, 19.466666666660515, 42.200000000010974]","[0, 9, 13, 16, 19, 21, 21, 27, 27, 27, 27, 38, 38, 27, 46, 46, 51, 54, 56, 60]","[64, 27, 21, 21, 21, 24, 27, 29, 32, 35, 38, 40, 42, 64, 48, 64, 64, 56, 64, 64]",0.05,30,771405.1644441895,640.8666666665542,-640.8666666665542,DWT,mdp.39015056038089,62.020000000012395,285.2666666667626,1.1243628250667825e-10,0.0,-14.5,0.0,-14.5,62.020000000012395,128.6000000002482,78.4678787878843,1.1243628250667825e-10,0.0,-14.5,26936165.22666692,0.0,9.0,1.5999999999956245,0.0,0.2914352001119168,0.5555139905645428,0.5367504846591196,0.41176470588235303,0.6297135733135989,,0.7629107981220657,0.3814553990610329,0.7629107981220657,70,1.137584669357362,0.6448281949517237,232,0,0,0.7629107981220657,0.7629107981220657,76,0,0,0.48503559090630627,0.6677229461855984,168,77.87810988975015,0.8798177316516201,136.5,106.08297043318818,0.8345847917517359,12,rbio,285.8222222222222,269.0,179.12631525245078,135,0.599322981621829,0.9248043901942202,0.30303259580645364,5,10.25
sym8,1,antisymmetric,8.81331435213651e-22,272.0268827810562,384984.9664605947,0.6744186046511628,33.273043379083994,71,smoothed,1.6557853679704378e-11,,3.580543962637093,15977.083239954161,0.5346806989978976,1.7208017008188113e-05,1.0,20,61.51333333333149,1.9999999999886455,544.6666666666723,"[6, 11, 14, 17, 20, 23, 25, 28, 31, 33, 36, 39, 41, 44, 47, 50, 53, 55, 57, 61]","[544.6666666666723, 33.73333333335081, 11.333333333329609, 10.466666666654845, 41.266666666664136, 10.0666666666503, 52.73333333330962, 1.9999999999886455, 41.13333333331069, 52.86666666665798, 66.39999999998943, 10.533333333308882, 5.733333333355041, 134.93333333331788, 16.86666666665363, 96.33333333330577, 34.60000000000089, 2.9333333333216363, 19.466666666673945, 42.200000000113654]","[4, 9, 13, 16, 19, 21, 21, 27, 27, 27, 27, 38, 38, 27, 46, 46, 51, 54, 56, 60]","[64, 27, 21, 21, 21, 24, 27, 29, 32, 35, 38, 40, 42, 64, 48, 64, 64, 56, 64, 64]",0.05,30,771405.1644443339,640.8666666666262,-640.8666666666262,DWT,mdp.39015056038089,62.020000000001815,285.26666666666097,4.0472514228895307e-11,0.0,-14.5,0.0,-14.5,62.020000000001815,128.60000000003652,78.46787878788328,4.0472514228895307e-11,0.0,-14.5,26936165.226666775,0.0,9.0,1.5999999999886683,0.0,0.2608073372600789,0.5153848566515038,0.484531422086231,0.6087551299589603,0.5681507669138366,,0.7476525821596244,0.3738262910798122,0.7476525821596244,106,1.1272049004740334,0.6389445294863357,238,0,0,0.7476525821596244,0.7476525821596244,106,0,0,0.48752590257412215,0.6711512270683421,161,62.46799180380301,0.9035987780805509,152.75,136.60835785756328,0.8339367347192879,13,sym,476.90849673202615,536.0,193.69103039706815,153,1.0,1.0,0.0,6,11.25
bior6.8,1,symmetric,4.272048232328755e-22,275.17191391537625,410848.45196116465,0.625,30.708231745852462,71,smoothed,9.73828842291714e-12,,3.6570429220564984,17068.541574151586,0.5974235749222295,1.7208017008189933e-05,0.9999999999999999,20,61.513333333321086,1.999999999995616,544.6666666665745,"[6, 11, 14, 17, 20, 23, 25, 28, 31, 33, 36, 39, 41, 44, 47, 50, 53, 55, 57, 61]","[544.6666666665745, 33.73333333332375, 11.333333333325672, 10.46666666666048, 41.26666666665784, 10.066666666666872, 52.73333333331654, 1.999999999995616, 41.13333333332153, 52.8666666666508, 66.39999999998076, 10.533333333330619, 5.733333333336155, 134.93333333330935, 16.866666666665928, 96.33333333330923, 34.59999999999119, 2.933333333333369, 19.46666666666052, 42.20000000001098]","[1, 9, 13, 16, 19, 21, 21, 27, 27, 27, 27, 38, 38, 27, 46, 46, 51, 54, 56, 60]","[64, 27, 21, 21, 21, 24, 27, 29, 32, 35, 38, 40, 42, 64, 48, 64, 64, 56, 64, 64]",0.05,30,771405.1644441895,640.8666666665542,-640.8666666665542,DWT,mdp.39015056038089,62.02000000001222,285.26666666675874,1.1243628250667825e-10,0.0,-14.5,0.0,-14.5,62.02000000001222,128.60000000024456,78.46787878788412,1.1243628250667825e-10,0.0,-14.5,26936165.22666692,0.0,9.0,1.5999999999956387,0.0,0.2914361228488088,0.5478752799838409,0.5512673055304524,0.3529411764705884,0.6393850725820809,,0.7629107981220657,0.3814553990610329,0.7629107981220657,79,1.1213634660874996,0.635633372354159,243,0,0,0.7629107981220657,0.7629107981220657,75,0,0,0.4765809914831543,0.6560839445504862,181,81.9654398715296,0.8735101236550469,144.5,112.25974850041709,0.8252581482472765,14,bior,260.962962962963,240.0,156.7999203951694,135,0.547197134777822,0.8095363015712619,0.37410111518414607,2,11.0
bior6.8,1,periodic,4.271608466151029e-22,275.1723610026861,411049.5550315411,0.625,30.708231745852462,71,smoothed,9.734710690127926e-12,,3.6541922882518025,17065.071495982833,0.5974536580885715,1.7208017008189943e-05,0.9999999999999999,20,61.513333333320894,1.999999999995616,544.6666666665707,"[6, 11, 14, 17, 20, 23, 25, 28, 31, 33, 36, 39, 41, 44, 47, 50, 53, 55, 57, 61]","[544.6666666665707, 33.73333333332375, 11.333333333325672, 10.46666666666048, 41.26666666665784, 10.066666666666872, 52.73333333331654, 1.999999999995616, 41.13333333332153, 52.8666666666508, 66.39999999998076, 10.533333333330619, 5.733333333336155, 134.93333333330935, 16.866666666665928, 96.33333333330923, 34.59999999999119, 2.933333333333369, 19.46666666666052, 42.20000000001098]","[0, 9, 13, 16, 19, 21, 21, 27, 27, 27, 27, 38, 38, 27, 46, 46, 51, 54, 56, 60]","[64, 27, 21, 21, 21, 24, 27, 29, 32, 35, 38, 40, 42, 64, 48, 64, 64, 56, 64, 64]",0.05,30,771405.1644441895,640.8666666665542,-640.8666666665542,DWT,mdp.39015056038089,62.02000000001241,285.2666666667626,1.1243628250667825e-10,0.0,-14.5,0.0,-14.5,62.02000000001241,128.60000000024843,78.4678787878843,1.1243628250667825e-10,0.0,-14.5,26936165.22666692,0.0,9.0,1.5999999999956387,0.0,0.2914404769365009,0.546664566795283,0.5517862143629306,0.3529411764705884,0.6391585970481821,,0.7629107981220657,0.3814553990610329,0.7629107981220657,78,1.1209295861485156,0.6353874319635955,245,0,0,0.7629107981220657,0.7629107981220657,77,0,0,0.47639820632269697,0.6558323138492597,184,82.92566952799758,0.8720282877654358,146.0,113.23764786478925,0.8233598228950636,15,bior,260.962962962963,240.0,156.7999203951694,135,0.547197134777822,0.8095363015712619,0.37410111518414607,2,11.75
bior6.8,1,antisymmetric,4.27161937520849e-22,275.1723499114603,410921.7421929194,0.625,30.708231745852462,71,smoothed,9.735023429008101e-12,,3.656054133152642,17057.33391856251,0.5977239881033681,1.7208017008189943e-05,0.9999999999999999,20,61.513333333320894,1.999999999995616,544.6666666665707,"[6, 11, 14, 17, 20, 23, 25, 28, 31, 33, 36, 39, 41, 44, 47, 50, 53, 55, 57, 61]","[544.6666666665707, 33.73333333332375, 11.333333333325672, 10.46666666666048, 41.26666666665784, 10.066666666666872, 52.73333333331654, 1.999999999995616, 41.13333333332153, 52.8666666666508, 66.39999999998076, 10.533333333330619, 5.733333333336155, 134.93333333330935, 16.866666666665928, 96.33333333330923, 34.59999999999119, 2.933333333333369, 19.46666666666052, 42.20000000001098]","[0, 9, 13, 16, 19, 21, 21, 27, 27, 27, 27, 38, 38, 27, 46, 46, 51, 54, 56, 60]","[64, 27, 21, 21, 21, 24, 27, 29, 32, 35, 38, 40, 42, 64, 48, 64, 64, 56, 64, 64]",0.05,30,771405.1644441895,640.8666666665542,-640.8666666665542,DWT,mdp.39015056038089,62.02000000001241,285.2666666667626,1.1243628250667825e-10,0.0,-14.5,0.0,-14.5,62.02000000001241,128.60000000024843,78.4678787878843,1.1243628250667825e-10,0.0,-14.5,26936165.22666692,0.0,9.0,1.5999999999956387,0.0,0.29144036892142466,0.5474553243358631,0.5514564172557023,0.3529411764705884,0.6386536020906821,,0.7629107981220657,0.3814553990610329,0.7629107981220657,72,1.1209580035731457,0.6354035400891029,244,0,0,0.7629107981220657,0.7629107981220657,74,0,0,0.4763893778148522,0.6558201601075981,185,85.17579859717587,0.8685558663623829,143.75,108.3829659519125,0.8233597233046482,16,bior,260.962962962963,240.0,156.7999203951694,135,0.547197134777822,0.8095363015712619,0.37410111518414607,2,12.5
sym8,1,periodic,8.813032306990601e-22,272.0270217669197,377046.2042218103,0.6744186046511628,33.273043379083994,71,smoothed,1.655835562560706e-11,,3.5731895256152675,15645.431458264411,0.5256973730143828,1.7208017008188113e-05,1.0,20,61.51333333333149,1.9999999999886455,544.6666666666723,"[6, 11, 14, 17, 20, 23, 25, 28, 31, 33, 36, 39, 41, 44, 47, 50, 53, 55, 57, 61]","[544.6666666666723, 33.73333333335081, 11.333333333329609, 10.466666666654845, 41.266666666664136, 10.0666666666503, 52.73333333330962, 1.9999999999886455, 41.13333333331069, 52.86666666665798, 66.39999999998943, 10.533333333308882, 5.733333333355041, 134.93333333331788, 16.86666666665363, 96.33333333330577, 34.60000000000089, 2.9333333333216363, 19.466666666673945, 42.200000000113654]","[4, 9, 13, 16, 19, 21, 21, 27, 27, 27, 27, 38, 38, 27, 46, 46, 51, 54, 56, 60]","[64, 27, 21, 21, 21, 24, 27, 29, 32, 35, 38, 40, 42, 64, 48, 64, 64, 56, 64, 64]",0.05,30,771405.1644443339,640.8666666666262,-640.8666666666262,DWT,mdp.39015056038089,62.020000000001815,285.26666666666097,4.0472514228895307e-11,0.0,-14.5,0.0,-14.5,62.020000000001815,128.60000000003652,78.46787878788328,4.0472514228895307e-11,0.0,-14.5,26936165.226666775,0.0,9.0,1.5999999999886683,0.0,0.2608086908136784,0.5122613008015464,0.4640469320337504,0.6087551299589603,0.5465054290643827,,0.7476525821596244,0.3738262910798122,0.7476525821596244,102,1.1067435545151927,0.6273462255215192,253,0,0,0.7476525821596244,0.7476525821596244,108,0,0,0.4784754965344637,0.6586920098515502,178,70.80666164516819,0.8907304604241232,160.25,139.69539929360266,0.8217155388540369,17,sym,476.90849673202615,536.0,193.69103039706815,153,1.0,1.0,0.0,6,14.25
rbio6.8,1,antisymmetric,4.272053178292194e-22,275.17190888733523,404940.10148114554,0.625,34.75960551898597,71,smoothed,9.735880333539783e-12,,3.681746444845473,16930.362807446912,0.5410855332220459,1.7208017008189936e-05,0.9999999999999999,20,61.51333333332091,1.9999999999956017,544.6666666665707,"[6, 11, 14, 17, 20, 23, 25, 28, 31, 33, 36, 39, 41, 44, 47, 50, 53, 55, 57, 61]","[544.6666666665707, 33.73333333332374, 11.333333333325678, 10.466666666660476, 41.266666666657855, 10.066666666666869, 52.73333333331653, 1.9999999999956017, 41.133333333321524, 52.866666666650815, 66.39999999998076, 10.533333333330622, 5.733333333336162, 134.93333333330938, 16.866666666665928, 96.33333333330924, 34.599999999991184, 2.933333333333369, 19.466666666660515, 42.200000000010974]","[0, 9, 13, 16, 19, 21, 21, 27, 27, 27, 27, 38, 38, 27, 46, 46, 51, 54, 56, 60]","[64, 27, 21, 21, 21, 24, 27, 29, 32, 35, 38, 40, 42, 64, 48, 64, 64, 56, 64, 64]",0.05,30,771405.1644441895,640.8666666665542,-640.8666666665542,DWT,mdp.39015056038089,62.020000000012395,285.2666666667626,1.1243628250667825e-10,0.0,-14.5,0.0,-14.5,62.020000000012395,128.6000000002482,78.4678787878843,1.1243628250667825e-10,0.0,-14.5,26936165.22666692,0.0,9.0,1.5999999999956245,0.0,0.2914360738817927,0.5583672908465431,0.5360219129876154,0.3529411764705884,0.6303668002432292,,0.7629107981220657,0.3814553990610329,0.7629107981220657,80,1.1153794369316818,0.632241386840444,249,0,0,0.7629107981220657,0.7629107981220657,68,0,0,0.47382665088595377,0.6522921889497789,189,87.36322643614608,0.8651802061170585,146.5,109.55016759116741,0.8195499796017391,18,rbio,285.8222222222222,269.0,179.12631525245078,135,0.599322981621829,0.9248043901942202,0.30303259580645364,5,14.75
rbio6.8,1,symmetric,4.276178207268478e-22,275.1677174297568,405025.55754525197,0.625,34.75960551898597,71,smoothed,9.740627709740857e-12,,3.680547419269458,16932.586532875226,0.5410144734547279,1.7208017008189933e-05,0.9999999999999999,20,61.513333333321086,1.9999999999956017,544.6666666665745,"[6, 11, 14, 17, 20, 23, 25, 28, 31, 33, 36, 39, 41, 44, 47, 50, 53, 55, 57, 61]","[544.6666666665745, 33.73333333332374, 11.333333333325678, 10.466666666660476, 41.266666666657855, 10.066666666666869, 52.73333333331653, 1.9999999999956017, 41.133333333321524, 52.866666666650815, 66.39999999998076, 10.533333333330622, 5.733333333336162, 134.93333333330938, 16.866666666665928, 96.33333333330924, 34.599999999991184, 2.933333333333369, 19.466666666660515, 42.200000000010974]","[1, 9, 13, 16, 19, 21, 21, 27, 27, 27, 27, 38, 38, 27, 46, 46, 51, 54, 56, 60]","[64, 27, 21, 21, 21, 24, 27, 29, 32, 35, 38, 40, 42, 64, 48, 64, 64, 56, 64, 64]",0.05,30,771405.1644441894,640.8666666665541,-640.8666666665541,DWT,mdp.39015056038089,62.02000000001222,285.26666666675874,1.1254996934439987e-10,0.0,-14.5,0.0,-14.5,62.02000000001222,128.60000000024456,78.46787878788412,1.1254996934439987e-10,0.0,-14.5,26936165.22666692,0.0,9.0,1.5999999999956245,0.0,0.29139525417286427,0.5578580440692447,0.5362424163661597,0.3529411764705884,0.6305119322486569,,0.7629107981220657,0.3814553990610329,0.7629107981220657,71,1.1152686262091187,0.6321785749195941,250,0,0,0.7629107981220657,0.7629107981220657,66,0,0,0.4737897646655028,0.6522414096332608,190,90.85657195088677,0.8597892408165327,144.25,103.89831655646759,0.8185906080625873,19,rbio,285.8222222222222,269.0,179.12631525245078,135,0.599322981621829,0.9248043901942202,0.30303259580645364,5,15.5
sym14,1,reflect,7.906824715397658e-22,272.49825427734,383252.9371136376,0.6326530612244898,29.376319311470123,71,smoothed,1.2814369283996454e-11,,3.906681242539433,15259.446371998467,0.5009957594639975,1.7208017008192078e-05,0.9999999999999999,20,61.5133333333171,1.9999999999956302,544.6666666665335,"[6, 11, 14, 17, 20, 23, 25, 28, 31, 33, 36, 39, 41, 44, 47, 50, 53, 55, 57, 61]","[544.6666666665335, 33.73333333331952, 11.333333333328458, 10.46666666665949, 41.26666666665422, 10.06666666666753, 52.73333333331256, 1.9999999999956302, 41.133333333318866, 52.8666666666461, 66.39999999997518, 10.533333333331438, 5.7333333333354375, 134.93333333330168, 16.866666666666095, 96.333333333302, 34.59999999998766, 2.93333333333414, 19.466666666663418, 42.2000000000092]","[1, 9, 13, 16, 19, 21, 21, 27, 27, 27, 27, 38, 38, 27, 46, 46, 51, 54, 56, 60]","[64, 27, 21, 21, 21, 24, 27, 29, 32, 35, 38, 40, 42, 64, 48, 64, 64, 56, 64, 64]",0.05,30,771405.1644440885,640.8666666665099,-640.8666666665099,DWT,mdp.39015056038089,62.0200000000162,285.2666666667998,1.567741492181085e-10,0.0,-14.5,0.0,-14.5,62.0200000000162,128.60000000032437,78.46787878788673,1.567741492181085e-10,0.0,-14.5,26936165.22666702,0.0,9.0,1.599999999995653,0.0,0.2653979234500742,0.6539009667908531,0.48006224454177554,0.392557022809124,0.5213140142783388,,0.7734741784037559,0.38673708920187794,0.7734741784037559,58,1.091768774571344,0.6188579251944357,255,0,0,0.7734741784037559,0.7734741784037559,55,0,0,0.46264643437403313,0.6369009738548549,218,105.02221987116187,0.8379286730383304,146.5,91.04996572766458,0.805924213062375,20,sym,476.90849673202615,536.0,193.69103039706815,153,1.0,1.0,0.0,6,16.5
bior3.7,1,periodic,3.3890742220746783e-28,336.17746458698855,580187.4372524967,0.6162790697674418,27.68534826826307,71,smoothed,7.57453567786515e-15,,3.3232024164943463,22404.543293508308,0.793593457020817,1.7208017008184546e-05,1.0,20,61.5133333333333,1.9999999999998863,544.6666666666666,"[6, 11, 14, 17, 20, 23, 25, 28, 31, 33, 36, 39, 41, 44, 47, 50, 53, 55, 57, 61]","[544.6666666666666, 33.73333333333322, 11.333333333333263, 10.466666666666693, 41.266666666666765, 10.066666666666606, 52.73333333333334, 1.9999999999998863, 41.13333333333327, 52.8666666666666, 66.39999999999996, 10.533333333333307, 5.733333333333292, 134.93333333333328, 16.866666666666678, 96.33333333333336, 34.600000000000136, 2.9333333333332767, 19.46666666666658, 42.20000000000001]","[5, 9, 13, 16, 19, 21, 21, 27, 27, 27, 27, 38, 38, 27, 46, 46, 51, 54, 56, 60]","[64, 27, 21, 21, 21, 24, 27, 29, 32, 35, 38, 40, 42, 64, 48, 64, 64, 56, 64, 64]",0.05,30,771405.1644444446,640.8666666666668,-640.8666666666668,DWT,mdp.39015056038089,62.02,285.26666666666665,1.1368683772161603e-13,0.0,-14.5,0.0,-14.5,62.02,128.60000000000036,78.46787878787875,1.1368683772161603e-13,0.0,-14.5,26936165.226666667,0.0,9.0,1.599999999999909,0.0,0.8855561335707951,0.40608747746316576,0.9882148617566235,0.3077975376196992,0.9876405813939997,,0.7363067292644757,0.36815336463223786,0.7363067292644757,303,1.7466600973578512,0.9900763504572596,2,0,0,0.7363067292644757,0.7363067292644757,168,0,0,0.7150593183608567,0.9843844940558344,3,145.37537618180048,0.775655283670061,119.0,4.747289641183465,0.7960066541807095,21,bior,260.962962962963,240.0,156.7999203951694,135,0.547197134777822,0.8095363015712619,0.37410111518414607,2,16.25
db16,1,symmetric,8.5663697318798e-28,332.1503072387427,281626.0664481263,0.6176470588235294,42.619693101159235,71,smoothed,1.457675920500804e-14,,4.307076710673545,11790.742118749915,0.5579989768312202,1.7208017008184546e-05,1.0,20,61.513333333333335,1.999999999999872,544.6666666666667,"[6, 11, 14, 17, 20, 23, 25, 28, 31, 33, 36, 39, 41, 44, 47, 50, 53, 55, 57, 61]","[544.6666666666667, 33.73333333333324, 11.333333333333247, 10.46666666666669, 41.266666666666765, 10.0666666666666, 52.73333333333335, 1.999999999999872, 41.133333333333276, 52.86666666666663, 66.39999999999999, 10.533333333333319, 5.73333333333332, 134.93333333333328, 16.86666666666667, 96.33333333333337, 34.600000000000136, 2.933333333333274, 19.466666666666583, 42.200000000000074]","[2, 9, 13, 16, 19, 21, 21, 27, 27, 27, 27, 38, 38, 27, 46, 46, 51, 54, 56, 60]","[64, 27, 21, 21, 21, 24, 27, 29, 32, 35, 38, 40, 42, 64, 48, 64, 64, 56, 64, 64]",0.05,30,771405.1644444447,640.8666666666668,-640.8666666666668,DWT,mdp.39015056038089,62.01999999999997,285.26666666666654,1.1368683772161603e-13,0.0,-14.5,0.0,-14.5,62.01999999999997,128.59999999999968,78.46787878787876,1.1368683772161603e-13,0.0,-14.5,26936165.226666667,0.0,9.0,1.5999999999998948,0.0,0.8463365094451448,0.8239558062129781,0.217833126374966,0.31487889273356434,0.29492814932423794,,0.7363067292644757,0.36815336463223786,0.7363067292644757,156,1.2726191887841798,0.7213711264482935,115,0,0,0.7363067292644757,0.7363067292644757,313,0,0,0.4995864968181783,0.6877544118085437,133,90.73174747573199,0.8599818711794259,179.25,154.92110518346007,0.7916807504045278,22,db,279.358024691358,323.0,141.64519654894994,162,0.5857686046812638,0.7312945584448395,0.3705736091896634,3,17.25
db13,1,symmetric,3.4752100554229306e-28,336.0684647866896,275036.0860547251,0.6145833333333334,45.0100599058353,71,smoothed,9.131975301142128e-15,,4.229017449715509,12027.649395662787,0.5683774773338628,1.7208017008184546e-05,1.0,20,61.513333333333335,1.9999999999998863,544.6666666666667,"[6, 11, 14, 17, 20, 23, 25, 28, 31, 33, 36, 39, 41, 44, 47, 50, 53, 55, 57, 61]","[544.6666666666667, 33.73333333333322, 11.33333333333327, 10.46666666666669, 41.266666666666765, 10.06666666666661, 52.73333333333335, 1.9999999999998863, 41.133333333333276, 52.86666666666663, 66.39999999999998, 10.5333333333333, 5.7333333333332845, 134.93333333333328, 16.866666666666674, 96.33333333333337, 34.60000000000015, 2.9333333333332856, 19.466666666666587, 42.20000000000006]","[5, 9, 13, 16, 19, 21, 21, 27, 27, 27, 27, 38, 38, 27, 46, 46, 51, 54, 56, 60]","[64, 27, 21, 21, 21, 24, 27, 29, 32, 35, 38, 40, 42, 64, 48, 64, 64, 56, 64, 64]",0.05,30,771405.1644444445,640.8666666666667,-640.8666666666667,DWT,mdp.39015056038089,62.01999999999997,285.26666666666654,0.0,0.0,-14.5,0.0,-14.5,62.01999999999997,128.59999999999968,78.46787878787873,0.0,0.0,-14.5,26936165.226666667,0.0,9.0,1.599999999999909,0.0,0.8844946078274921,0.7908026959905059,0.20082891542188183,0.29901960784313764,0.310389962982065,,0.7363067292644757,0.36815336463223786,0.7363067292644757,165,1.2702763987327703,0.7200431399513809,118,0,0,0.7363067292644757,0.7363067292644757,310,0,0,0.4971071580130165,0.6843412366877623,149,85.26234026032049,0.8684223144130857,185.5,163.44944907649315,0.7910784411571601,23,db,279.358024691358,323.0,141.64519654894994,162,0.5857686046812638,0.7312945584448395,0.3705736091896634,3,18.0
rbio6.8,1,antireflect,4.299513119171424e-22,275.14408260405895,392203.8085270205,0.625,31.740962132351182,71,smoothed,9.726381571407008e-12,,3.61450115534243,16104.925894664528,0.6661985886112024,1.7208017008189936e-05,0.9999999999999999,20,61.51333333332093,1.9999999999956017,544.6666666665712,"[6, 11, 14, 17, 20, 23, 25, 28, 31, 33, 36, 39, 41, 44, 47, 50, 53, 55, 57, 61]","[544.6666666665712, 33.73333333332374, 11.333333333325678, 10.466666666660476, 41.266666666657855, 10.066666666666869, 52.73333333331653, 1.9999999999956017, 41.133333333321524, 52.866666666650815, 66.39999999998076, 10.533333333330622, 5.733333333336162, 134.93333333330938, 16.866666666665928, 96.33333333330924, 34.599999999991184, 2.933333333333369, 19.466666666660515, 42.200000000010974]","[0, 9, 13, 16, 19, 21, 21, 27, 27, 27, 27, 38, 38, 27, 46, 46, 51, 54, 56, 60]","[64, 27, 21, 21, 21, 24, 27, 29, 32, 35, 38, 40, 42, 64, 48, 64, 64, 56, 64, 64]",0.05,30,771405.1644441895,640.8666666665542,-640.8666666665542,DWT,mdp.39015056038089,62.020000000012374,285.26666666676203,1.1243628250667825e-10,0.0,-14.5,0.0,-14.5,62.020000000012374,128.60000000024775,78.46787878788427,1.1243628250667825e-10,0.0,-14.5,26936165.22666692,0.0,9.0,1.5999999999956245,0.0,0.2911650796601776,0.5298070602284884,0.5031582928819951,0.3529411764705884,0.5764944502755789,,0.7629107981220657,0.3814553990610329,0.7629107981220657,76,1.0629559750498152,0.6025256854874177,272,0,0,0.7629107981220657,0.7629107981220657,70,0,0,0.4507132119033657,0.6204731351250958,241,106.72511419530082,0.8353007496986098,164.75,113.41257612348608,0.790528461269058,24,rbio,285.8222222222222,269.0,179.12631525245078,135,0.599322981621829,0.9248043901942202,0.30303259580645364,5,19.25
